ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;27/04/2015 00:00:00;2557;1000;11;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF JAQUEIRA TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;28/04/2015 00:00:00;2564;1500;16,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF MONTE CASTELO TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;28/04/2015 00:00:00;2566;500;5,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF SUB UNIDADE GRAMA (BEMPOSTA) TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;29/04/2015 00:00:00;2573;1500;16,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF CIDADE NOVA TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;29/04/2015 00:00:00;2568;200;2,2;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF BEMPOSTA TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;30/04/2015 00:00:00;2582;1000;11;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF SUB UNIDADE JARDIM PRIMAVERA (CIDADE NOVA) TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;04/05/2015 00:00:00;2569;7000;77;SOLICITAÇÃO PARA ALMOXRIFADO CENTRAL - USF PALMITAL TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;04/05/2015 00:00:00;2575;6000;66;SOLICITAÇÃO PARA ALMOXRIFADO CENTRAL - FARMÁCIA CENTRAL DE TRÊS RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;11/05/2015 00:00:00;2611;3000;33;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF MORADA DO SOL TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;11/05/2015 00:00:00;2613;500;5,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF PORTAO VERMELHO TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;12/05/2015 00:00:00;2616;500;5,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - FARMACIA JUDICIAL TRES
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;13/05/2015 00:00:00;2640;500;5,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - POLICLINICA WALTER GOMES FRANCKLIN TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;13/05/2015 00:00:00;2634;500;5,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF SUB UNIDADE MIRANTE SUL (BOAUNIÃO) TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;13/05/2015 00:00:00;2630;500;5,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF JK TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;14/05/2015 00:00:00;2643;1500;16,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF MOURA BRASIL TRES
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;14/05/2015 00:00:00;2646;1000;11;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF TRIANGULO TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;14/05/2015 00:00:00;2645;500;5,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF PONTE DAS GARCAS TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;14/05/2015 00:00:00;2647;300;3,3;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF MAE PRETA TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;14/05/2015 00:00:00;2644;1500;16,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF PILOES TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;18/05/2015 00:00:00;2661;500;5,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF CIDADE NOVA TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;18/05/2015 00:00:00;2660;500;5,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF HABITAT TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;18/05/2015 00:00:00;2665;1000;19,4;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF CAIXA DAGUA TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;18/05/2015 00:00:00;2664;1000;11;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF CARIRI TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;18/05/2015 00:00:00;2662;1500;16,5;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF BOA UNIÃO TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;19/05/2015 00:00:00;2676;200;3,88;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF SUB UNIDADE RUA DIREITA (CARIRI) TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;19/05/2015 00:00:00;2651;6000;116,4;SOLICITAÇÃO PARA ALMOXRIFADO CENTRAL - FARMÁCIA CENTRAL DE TRÊS RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;19/05/2015 00:00:00;2673;1000;19,4;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF JAQUEIRA TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;19/05/2015 00:00:00;2677;500;9,7;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF VILA NOVA TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;20/05/2015 00:00:00;2679;100;1,94;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF SUB UNIDADE HERMOGENIO SILVA (MOURA BRASIL) TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;20/05/2015 00:00:00;2681;200;3,88;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF SUB UNIDADE GRAMA (BEMPOSTA) TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;22/05/2015 00:00:00;2687;1500;29,1;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF SANTA TEREZINHA TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;25/05/2015 00:00:00;2708;500;9,7;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - FARMACIA JUDICIAL TRES
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;02/06/2015 00:00:00;2736;260;5,04;SAÍDA POR AJUSTE DE ESTOQUE -
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;08/06/2015 00:00:00;2732;7000;135,8;SOLICITAÇÃO PARA ALMOXRIFADO CENTRAL - USF PALMITAL TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;11/06/2015 00:00:00;2752;300;5,82;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF SUB UNIDADE ITAJOANA (BEMPOSTA) TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;11/06/2015 00:00:00;2753;500;9,7;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF BEMPOSTA TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;15/06/2015 00:00:00;2763;500;9,7;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF JK TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;15/06/2015 00:00:00;2760;500;9,7;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - USF PURYS TRES RIOS
ÁCIDO ACETILSALICÍLICO 100 MG COMPRIMIDO;172540;3347,28;15/06/2015 00:00:00;2762;1000;19,4;SAÍDA PARA ESTABELECIMENTO DE SAÚDE - POLICLINICA WALTER GOMES FRANCKLIN TRES RIOS
